Time(s) acc_x(g) acc_y(g) acc_z(g) gyr_x(°/s) gyr_y(°/s) gyr_z(°/s) mag_x(G) mag_y(G) mag_z(G) SVM(g) yaw(°) pitch(°) roll(°)
0.000;-0.17;0.00;0.85;-4.03;1.53;7.44;388.69;-165.35;-358.00;0.87;-119.65;-6.85;10.17 
0.030;-0.06;0.02;0.72;4.52;-3.48;11.34;389.69;-170.16;-359.00;0.72;-120.15;-6.66;10.10 
0.061;-0.05;0.10;0.72;10.37;9.53;15.79;393.67;-173.04;-360.00;0.73;-120.84;-6.52;10.40 
0.091;-0.21;0.19;0.89;6.96;21.22;23.10;398.66;-171.12;-357.00;0.93;-121.72;-6.82;10.77 
0.120;-0.35;0.13;1.14;4.45;22.89;26.09;401.65;-171.12;-358.00;1.20;-122.74;-7.33;11.17 
0.151;-0.26;-0.13;1.53;-8.00;2.57;14.26;402.64;-174.96;-355.00;1.56;-123.61;-7.76;11.22 
0.181;-0.13;0.10;1.42;-20.03;-51.76;24.35;400.65;-177.85;-360.00;1.43;-124.17;-6.95;10.73 
0.211;-0.26;-0.22;0.88;-1.32;-30.33;26.57;402.64;-187.46;-363.00;0.94;-125.19;-5.23;10.41 
0.241;-0.62;-0.26;0.90;-0.49;2.78;-0.35;400.65;-197.08;-366.00;1.12;-125.73;-5.08;10.18 
0.271;-0.69;0.18;0.82;-17.32;-5.50;-23.44;401.65;-197.08;-370.00;1.09;-125.44;-5.26;9.98 
0.301;-0.21;0.34;0.70;-17.88;-29.77;5.22;391.68;-194.19;-370.00;0.81;-125.18;-5.01;9.50 
0.331;-0.33;0.50;0.71;9.60;-19.62;31.37;392.68;-201.88;-373.00;0.93;-125.91;-4.23;9.77 
0.362;-0.45;0.07;0.94;13.70;-9.53;22.12;401.65;-211.50;-376.00;1.04;-127.02;-4.01;10.43 
0.392;-0.27;-0.15;0.77;21.01;-22.54;3.97;401.65;-213.42;-372.00;0.83;-127.53;-3.62;10.80 
0.422;-0.33;0.00;0.46;31.17;-17.95;-6.75;406.63;-218.23;-370.00;0.57;-127.66;-3.27;11.41 
0.452;-0.22;0.06;0.38;37.84;0.00;-19.62;411.61;-219.19;-369.00;0.44;-127.52;-3.29;12.39 
0.482;-0.18;0.24;0.63;30.96;19.55;-36.24;416.59;-216.30;-363.00;0.70;-126.99;-4.02;13.50 
0.512;-0.23;0.38;0.75;19.13;12.17;-31.37;419.58;-209.57;-362.00;0.87;-126.32;-4.90;14.42 
0.542;-0.20;0.39;0.72;0.35;1.04;-21.77;417.59;-200.92;-362.00;0.84;-125.83;-5.39;14.96 
0.573;-0.14;0.30;0.72;-8.97;1.53;-15.86;412.61;-201.88;-361.00;0.79;-125.49;-5.54;14.96 
0.603;0.00;0.19;0.74;-10.50;13.22;-14.33;410.62;-199.96;-363.00;0.76;-125.31;-5.81;14.76 
0.633;-0.06;0.17;0.89;-9.60;21.29;-23.03;411.61;-188.42;-361.00;0.91;-125.06;-6.33;14.41 
0.664;-0.30;0.25;0.99;-4.52;22.75;-23.51;402.64;-187.46;-358.00;1.06;-124.58;-7.15;14.13 
0.694;-0.32;0.37;1.25;9.60;19.62;-18.57;404.64;-174.00;-358.00;1.34;-124.24;-8.09;14.15 
0.724;-0.11;0.35;1.57;21.01;-21.63;-15.86;402.64;-174.00;-355.00;1.61;-123.97;-8.37;14.66 
0.753;-0.14;0.27;1.07;14.47;-57.67;-25.74;404.64;-180.73;-356.00;1.11;-123.55;-7.13;15.07 
0.783;-0.38;0.70;0.78;13.50;-4.66;-7.72;404.64;-180.73;-361.00;1.11;-123.01;-6.23;15.64 
0.813;-0.78;0.50;0.96;17.67;5.01;38.26;406.63;-178.81;-360.00;1.33;-123.72;-6.52;16.46 
0.843;-0.58;0.04;0.79;15.93;-34.64;40.21;415.60;-191.31;-355.00;0.98;-125.23;-6.07;17.28 
