Time(s) acc_x(g) acc_y(g) acc_z(g) gyr_x(°/s) gyr_y(°/s) gyr_z(°/s) mag_x(G) mag_y(G) mag_z(G) SVM(g) yaw(°) pitch(°) roll(°)
0.000;0.19;0.05;0.76;9.18;-4.87;-30.82;356.32;-357.58;-381.00;0.78;-157.83;-1.65;-1.31 
0.030;0.26;0.00;0.78;0.14;-6.12;-21.08;356.32;-357.58;-377.00;0.82;-156.74;-1.32;-0.91 
0.059;0.21;0.02;0.80;-21.29;11.83;-15.17;356.32;-353.75;-380.00;0.83;-155.92;-1.08;-0.93 
0.089;0.10;-0.10;0.84;-40.97;13.63;-11.90;347.39;-348.97;-382.00;0.85;-155.20;-1.29;-1.70 
0.119;-0.19;-0.43;1.06;-24.14;-6.61;-4.38;343.42;-348.02;-388.00;1.16;-154.67;-1.47;-2.81 
0.149;0.02;-0.36;1.26;12.80;-13.22;31.86;340.44;-350.88;-388.00;1.31;-154.65;-1.10;-3.01 
0.180;0.09;0.37;0.91;5.77;48.49;27.27;342.43;-353.75;-388.00;0.99;-155.41;-1.50;-2.43 
0.210;-0.14;0.21;0.44;-2.85;37.36;6.61;343.42;-345.15;-387.00;0.51;-155.61;-3.02;-1.79 
0.240;-0.02;-0.03;0.52;-2.78;-49.95;1.88;345.41;-345.15;-388.00;0.52;-155.40;-3.28;-1.48 
0.270;0.30;-0.02;1.22;-6.54;-56.49;-2.78;347.39;-356.62;-387.00;1.26;-155.15;-1.16;-1.39 
0.300;0.31;-0.10;1.38;-1.46;19.13;-3.76;338.46;-362.36;-387.00;1.42;-154.74;-0.21;-1.29 
0.330;0.03;-0.04;0.90;-1.39;51.97;-1.04;339.45;-358.53;-388.00;0.90;-154.40;-1.17;-1.14 
0.360;-0.14;-0.06;0.58;0.56;26.37;4.94;339.45;-348.97;-390.00;0.60;-154.15;-2.50;-1.01 
0.390;-0.02;0.00;0.73;-2.64;-20.38;6.05;339.45;-344.19;-388.00;0.73;-154.06;-2.66;-0.87 
0.420;0.16;0.00;1.05;-3.27;-13.22;3.55;341.43;-349.93;-386.00;1.06;-153.98;-1.91;-0.74 
0.450;0.16;-0.07;0.99;-0.77;15.51;1.25;339.45;-354.71;-388.00;1.01;-153.78;-1.70;-0.61 
0.481;0.06;-0.05;0.86;-0.63;11.41;1.53;339.45;-351.84;-387.00;0.86;-153.54;-1.96;-0.43 
0.511;0.09;-0.02;0.86;-1.32;10.71;2.57;336.47;-346.10;-390.00;0.86;-153.35;-2.14;-0.28 
0.541;0.13;0.00;0.87;-1.46;11.48;2.16;340.44;-348.97;-388.00;0.88;-153.16;-2.29;-0.13 
0.571;0.14;0.00;0.86;-2.09;10.92;-0.07;338.46;-342.28;-390.00;0.87;-152.92;-2.53;0.01 
0.601;0.11;-0.04;0.87;-1.95;13.91;-2.30;338.46;-341.32;-388.00;0.88;-152.59;-2.72;0.12 
0.631;0.10;-0.05;0.83;-1.32;15.03;-1.46;337.46;-341.32;-386.00;0.84;-152.27;-2.95;0.22 
0.661;0.16;-0.01;0.91;-1.88;14.33;-3.20;338.46;-339.41;-388.00;0.92;-151.96;-3.15;0.33 
0.692;0.17;-0.02;0.93;-1.04;20.03;-5.36;337.46;-332.72;-388.00;0.95;-151.58;-3.42;0.44 
0.721;0.16;-0.06;0.87;0.83;25.88;-3.62;337.46;-326.03;-391.00;0.89;-151.16;-3.89;0.57 
0.751;0.13;-0.06;0.83;0.21;24.83;-1.39;336.47;-325.07;-385.00;0.84;-150.83;-4.41;0.69 
0.782;0.12;-0.08;0.86;0.42;26.16;-0.07;336.47;-316.47;-385.00;0.87;-150.54;-4.90;0.82 
0.812;0.09;-0.07;0.84;-0.42;29.70;0.56;336.47;-312.64;-384.00;0.85;-150.26;-5.51;0.93 
0.842;0.04;-0.08;0.82;-1.81;33.53;2.43;339.45;-305.95;-384.00;0.82;-150.02;-6.22;0.98 
0.872;0.06;-0.02;0.73;-1.32;36.03;1.11;339.45;-301.17;-385.00;0.73;-149.80;-7.05;1.04 
0.902;0.06;0.01;0.73;1.32;32.63;-3.97;340.44;-293.52;-380.00;0.73;-149.46;-8.02;1.20 
0.931;0.09;0.03;0.76;2.99;30.68;-12.03;336.47;-286.83;-380.00;0.77;-148.94;-8.85;1.41 
