Time(s) acc_x(g) acc_y(g) acc_z(g) gyr_x(°/s) gyr_y(°/s) gyr_z(°/s) mag_x(G) mag_y(G) mag_z(G) SVM(g) yaw(°) pitch(°) roll(°)
0.000;-0.46;0.17;0.74;6.96;-5.22;-2.16;-46.88;-116.28;-306.00;0.89;164.82;-33.28;16.58 
0.030;-0.48;0.20;0.70;8.49;-3.76;0.83;-44.89;-119.14;-306.00;0.87;164.95;-33.13;16.69 
0.061;-0.48;0.22;0.74;9.04;3.69;5.43;-44.89;-117.23;-310.00;0.91;164.97;-33.11;16.93 
0.090;-0.51;0.19;0.74;7.30;5.77;6.33;-37.91;-117.23;-307.00;0.92;164.86;-33.15;17.19 
0.119;-0.55;0.22;0.75;5.77;8.77;4.66;-38.90;-116.28;-305.00;0.96;164.72;-33.33;17.36 
0.150;-0.56;0.15;0.75;6.33;0.63;5.50;-37.91;-116.28;-310.00;0.95;164.59;-33.46;17.52 
0.180;-0.61;0.18;0.70;0.07;5.77;-4.31;-35.91;-113.42;-305.00;0.95;164.55;-33.53;17.55 
0.210;-0.58;0.22;0.74;-1.81;7.10;-5.22;-30.92;-115.32;-309.00;0.97;164.57;-33.87;17.35 
0.240;-0.54;0.21;0.70;0.49;-0.90;-1.25;-33.92;-114.37;-309.00;0.91;164.58;-34.03;17.20 
0.270;-0.59;0.22;0.66;6.82;-3.27;2.85;-34.91;-118.18;-306.00;0.91;164.60;-33.98;17.28 
0.300;-0.54;0.26;0.70;5.84;2.09;2.92;-30.92;-114.37;-307.00;0.92;164.62;-33.93;17.48 
0.330;-0.58;0.23;0.76;5.91;-2.57;3.20;-29.93;-114.37;-306.00;0.98;164.58;-33.92;17.64 
0.361;-0.56;0.21;0.70;8.21;-6.89;0.49;-33.92;-113.42;-307.00;0.92;164.66;-33.75;17.80 
0.391;-0.58;0.23;0.64;8.28;-1.04;-3.48;-30.92;-118.18;-314.00;0.89;164.90;-33.70;17.95 
0.421;-0.62;0.26;0.68;6.68;3.90;-7.79;-27.93;-115.32;-310.00;0.96;165.20;-33.89;18.01 
0.451;-0.58;0.26;0.76;4.66;-4.17;-5.36;-27.93;-120.09;-313.00;0.99;165.50;-34.07;18.03 
0.480;-0.62;0.34;0.70;1.95;-12.73;-1.81;-25.94;-122.00;-314.00;0.99;165.69;-33.91;18.05 
