Time(s) acc_x(g) acc_y(g) acc_z(g) gyr_x(°/s) gyr_y(°/s) gyr_z(°/s) mag_x(G) mag_y(G) mag_z(G) SVM(g) yaw(°) pitch(°) roll(°)
0.000;-0.47;0.13;0.65;9.46;27.13;15.23;201.00;-375.15;-408.00;0.81;-155.29;-27.29;8.13 
0.031;-0.32;0.13;0.70;12.52;34.71;20.24;202.99;-372.29;-409.00;0.78;-155.49;-28.14;8.67 
0.061;-0.18;0.21;0.83;11.27;37.36;25.04;206.97;-363.70;-409.00;0.87;-155.92;-28.91;9.37 
0.091;-0.40;0.16;0.97;8.49;41.32;23.44;211.94;-358.92;-411.00;1.06;-156.37;-29.74;9.98 
0.121;-0.58;0.16;1.04;15.93;26.09;25.53;213.93;-351.29;-409.00;1.20;-156.76;-30.49;10.58 
0.151;-0.67;0.23;0.94;11.90;17.11;31.79;217.91;-346.51;-409.00;1.18;-157.23;-31.03;11.41 
0.181;-0.52;0.06;0.83;2.50;-6.33;11.62;219.91;-346.51;-412.00;0.98;-157.85;-31.06;11.95 
0.211;-0.46;0.06;0.65;-0.70;-18.37;-20.24;219.91;-347.47;-409.00;0.80;-157.72;-30.74;11.74 
0.241;-0.39;0.11;0.56;6.96;-3.20;-26.57;221.90;-352.24;-407.00;0.69;-156.97;-30.60;11.31 
0.271;-0.43;0.26;0.64;12.73;13.77;-16.70;221.90;-347.47;-407.00;0.81;-156.09;-30.93;11.20 
0.301;-0.52;0.39;0.72;9.53;17.04;-7.30;225.88;-342.70;-406.00;0.97;-155.50;-31.47;11.44 
0.331;-0.56;0.35;0.78;3.55;10.57;0.83;227.87;-341.74;-404.00;1.02;-155.20;-31.93;11.70 
0.361;-0.55;0.27;0.74;2.43;4.10;2.57;227.87;-337.92;-406.00;0.96;-155.16;-32.12;11.89 
0.391;-0.54;0.21;0.74;2.23;5.01;2.64;229.86;-338.88;-407.00;0.94;-155.15;-32.25;11.98 
0.421;-0.56;0.21;0.72;0.77;0.28;2.50;229.86;-339.83;-410.00;0.94;-155.16;-32.36;12.06 
0.452;-0.54;0.28;0.64;2.85;0.97;-0.21;230.85;-339.83;-404.00;0.88;-155.13;-32.40;12.15 
0.482;-0.54;0.30;0.67;3.62;11.62;1.53;231.85;-337.92;-408.00;0.91;-155.00;-32.62;12.31 
0.512;-0.55;0.23;0.76;1.32;11.06;1.60;229.86;-335.06;-409.00;0.97;-154.93;-32.97;12.47 
0.543;-0.58;0.18;0.69;-1.53;0.00;-2.64;229.86;-336.97;-409.00;0.92;-154.86;-33.18;12.43 
0.573;-0.54;0.21;0.63;-3.13;0.00;-7.58;232.84;-334.10;-407.00;0.86;-154.69;-33.26;12.27 
0.603;-0.50;0.26;0.61;-4.38;6.96;-6.26;228.86;-334.10;-409.00;0.83;-154.47;-33.46;12.10 
0.633;-0.52;0.14;0.63;-4.52;9.39;-7.58;231.85;-331.24;-409.00;0.83;-154.21;-33.80;11.87 
0.662;-0.67;0.05;0.53;-8.35;7.58;-3.90;227.87;-328.38;-409.00;0.86;-153.98;-34.23;11.53 
0.692;-0.60;0.01;0.38;1.95;7.37;-1.46;226.87;-325.51;-407.00;0.71;-153.79;-34.65;11.23 
