Time(s) acc_x(g) acc_y(g) acc_z(g) gyr_x(°/s) gyr_y(°/s) gyr_z(°/s) mag_x(G) mag_y(G) mag_z(G) SVM(g) yaw(°) pitch(°) roll(°)
0.000;-0.34;0.06;0.85;-0.77;6.82;7.37;-159.00;-243.37;-270.78;0.92;151.08;-17.42;5.30 
0.030;-0.31;0.09;0.83;-2.37;5.57;6.82;-163.00;-244.33;-271.78;0.89;150.96;-17.62;5.26 
0.060;-0.30;0.00;0.82;-0.90;6.26;6.89;-162.00;-244.33;-274.77;0.87;150.84;-17.78;5.18 
0.090;-0.34;0.00;0.85;0.35;7.03;4.45;-159.00;-242.42;-270.78;0.92;150.75;-17.96;5.16 
0.121;-0.34;0.03;0.85;-0.07;7.86;2.71;-158.00;-238.58;-271.78;0.92;150.74;-18.23;5.10 
0.151;-0.34;0.03;0.83;-0.21;8.28;1.67;-162.00;-239.54;-269.78;0.90;150.75;-18.53;5.00 
0.181;-0.36;0.03;0.81;-0.70;6.82;-0.14;-159.00;-239.54;-268.78;0.89;150.81;-18.80;4.88 
0.212;-0.34;0.06;0.80;-1.67;5.63;-0.56;-161.00;-238.58;-265.78;0.87;150.91;-19.01;4.77 
0.242;-0.36;0.04;0.83;-1.60;4.87;1.18;-162.00;-235.71;-265.78;0.91;150.98;-19.22;4.63 
0.272;-0.38;0.03;0.83;0.70;2.43;2.57;-162.00;-236.67;-263.78;0.91;151.02;-19.41;4.51 
0.302;-0.37;0.03;0.84;0.42;0.97;3.97;-166.00;-237.62;-262.78;0.92;151.04;-19.51;4.45 
0.332;-0.37;0.03;0.78;0.90;1.60;3.41;-167.00;-236.67;-264.78;0.86;151.04;-19.62;4.39 
0.362;-0.37;0.02;0.83;0.77;1.88;2.64;-165.00;-234.75;-265.78;0.91;151.07;-19.76;4.34 
0.392;-0.34;0.05;0.82;0.90;1.39;1.81;-164.00;-234.75;-264.78;0.89;151.11;-19.84;4.30 
0.423;-0.33;0.06;0.83;0.14;0.83;2.85;-165.00;-234.75;-265.78;0.90;151.16;-19.91;4.25 
0.452;-0.37;0.06;0.82;-0.90;0.63;2.37;-161.00;-231.88;-263.78;0.90;151.19;-19.96;4.19 
0.481;-0.33;0.10;0.86;0.14;-0.63;2.50;-160.00;-235.71;-264.78;0.93;151.23;-20.02;4.12 
0.510;-0.37;0.06;0.85;-0.56;-1.88;4.94;-158.00;-230.92;-263.78;0.93;151.24;-20.02;4.08 
0.539;-0.36;0.03;0.78;-1.67;-2.64;6.19;-163.00;-233.79;-262.78;0.86;151.18;-20.02;4.04 
0.568;-0.34;0.05;0.82;-1.46;-1.53;3.76;-162.00;-234.75;-259.79;0.89;151.15;-19.95;3.96 
0.597;-0.32;0.06;0.86;-1.88;-1.25;4.17;-161.00;-233.79;-261.79;0.92;151.14;-19.91;3.90 
0.626;-0.32;0.06;0.86;-2.09;-2.50;4.10;-162.00;-231.88;-264.78;0.92;151.11;-19.88;3.82 
0.655;-0.34;0.02;0.82;-1.18;-3.13;2.99;-162.00;-234.75;-263.78;0.89;151.11;-19.84;3.71 
0.685;-0.34;0.06;0.81;-0.70;-3.69;1.88;-162.00;-235.71;-263.78;0.88;151.18;-19.73;3.61 
0.715;-0.33;0.04;0.81;-0.49;-1.74;2.30;-160.00;-237.62;-263.78;0.88;151.26;-19.68;3.52 
0.745;-0.31;0.07;0.82;-1.04;-0.97;2.57;-162.00;-231.88;-261.79;0.88;151.29;-19.67;3.47 
0.775;-0.27;0.09;0.85;-1.60;-1.32;1.04;-165.00;-235.71;-264.78;0.90;151.34;-19.65;3.38 
0.806;-0.30;0.01;0.86;-1.18;-1.60;-1.74;-162.00;-237.62;-265.78;0.91;151.47;-19.58;3.27 
0.836;-0.30;0.01;0.83;-0.14;-0.07;-4.03;-161.00;-236.67;-264.78;0.88;151.67;-19.55;3.15 
0.866;-0.29;0.06;0.86;0.56;0.49;-5.98;-165.00;-237.62;-263.78;0.91;151.93;-19.56;3.02 
0.896;-0.31;0.06;0.87;0.63;-0.28;-7.23;-163.00;-238.58;-265.78;0.93;152.24;-19.57;2.90 
0.926;-0.34;0.05;0.77;1.04;-1.74;-5.77;-164.00;-238.58;-263.78;0.84;152.57;-19.57;2.80 
