Time(s) acc_x(g) acc_y(g) acc_z(g) gyr_x(°/s) gyr_y(°/s) gyr_z(°/s) mag_x(G) mag_y(G) mag_z(G) SVM(g) yaw(°) pitch(°) roll(°)
0.000;-0.04;0.07;0.90;-4.24;3.76;15.79;388.71;-309.72;-377.00;0.90;-163.60;-8.41;25.18 
0.029;-0.02;0.08;0.86;-3.48;3.41;17.67;388.71;-309.72;-374.00;0.86;-163.91;-8.30;25.07 
0.058;0.00;0.11;0.89;-2.30;1.46;20.17;389.71;-310.67;-381.00;0.90;-164.31;-8.09;25.00 
0.088;-0.03;0.11;0.89;-1.53;2.16;19.55;388.71;-308.76;-377.00;0.90;-164.74;-7.85;24.98 
0.118;-0.07;0.14;0.88;-0.90;3.34;18.43;386.72;-313.53;-381.00;0.89;-165.15;-7.66;24.99 
0.148;-0.02;0.14;0.86;-0.21;3.20;17.46;386.72;-316.39;-376.00;0.87;-165.53;-7.49;25.01 
0.179;-0.02;0.13;0.91;0.77;5.29;15.79;388.71;-315.43;-378.00;0.92;-165.87;-7.36;25.07 
0.209;-0.02;0.10;0.90;0.77;5.91;15.30;385.72;-317.34;-378.00;0.91;-166.18;-7.30;25.19 
0.239;-0.04;0.09;0.92;0.21;5.08;14.68;385.72;-322.10;-380.00;0.93;-166.45;-7.29;25.46 
0.269;-0.05;0.13;0.88;-2.02;4.31;14.61;391.70;-319.25;-379.00;0.89;-166.72;-7.23;25.49 
0.299;-0.06;0.12;0.85;-2.78;3.76;10.78;384.73;-320.20;-377.00;0.86;-166.93;-7.17;25.45 
0.329;-0.06;0.14;0.85;-1.25;1.32;7.86;388.71;-322.10;-377.00;0.86;-167.04;-7.14;25.40 
0.359;-0.05;0.14;0.88;0.14;-2.16;4.94;384.73;-324.01;-379.00;0.89;-167.05;-7.07;25.39 
0.390;-0.02;0.14;0.90;-0.14;-0.49;1.39;388.71;-324.01;-379.00;0.91;-166.98;-6.96;25.39 
0.420;-0.06;0.10;0.86;-0.28;0.35;-2.64;388.71;-324.01;-381.00;0.87;-166.79;-6.96;25.37 
0.450;-0.05;0.10;0.90;0.00;-0.21;-4.45;388.71;-324.96;-382.00;0.91;-166.53;-6.98;25.33 
0.480;-0.03;0.10;0.90;0.77;1.95;-5.22;389.71;-318.29;-377.00;0.91;-166.21;-7.06;25.29 
0.509;-0.06;0.11;0.86;0.90;1.81;-6.89;389.71;-324.01;-377.00;0.87;-165.85;-7.18;25.25 
0.538;-0.07;0.12;0.90;0.35;1.88;-8.35;387.72;-323.06;-375.00;0.91;-165.49;-7.28;25.18 
0.567;-0.06;0.10;0.88;0.00;-0.35;-8.63;389.71;-318.29;-379.00;0.89;-165.07;-7.41;25.07 
0.597;-0.03;0.06;0.90;0.07;-1.25;-10.16;386.72;-319.25;-379.00;0.90;-164.62;-7.47;24.97 
0.627;-0.04;0.08;0.89;-0.14;0.63;-10.71;389.71;-316.39;-379.00;0.89;-164.14;-7.54;24.85 
0.657;-0.03;0.10;0.90;-1.25;2.02;-11.83;389.71;-317.34;-383.00;0.91;-163.67;-7.65;24.71 
0.688;-0.04;0.09;0.87;-0.49;4.31;-14.26;389.71;-313.53;-380.00;0.88;-163.09;-7.91;24.55 
0.718;-0.04;0.10;0.88;0.35;2.50;-14.33;384.73;-310.67;-378.00;0.89;-162.47;-8.17;24.41 
0.748;-0.06;0.08;0.86;0.35;3.90;-12.87;387.72;-306.86;-379.00;0.87;-161.91;-8.37;24.26 
0.778;-0.03;0.06;0.87;-0.07;3.27;-10.43;389.71;-308.76;-378.00;0.87;-161.39;-8.58;24.11 
0.808;-0.04;0.07;0.87;-0.07;3.06;-8.28;383.73;-306.86;-377.00;0.87;-160.93;-8.74;23.95 
0.838;-0.03;0.09;0.86;-0.63;1.60;-6.05;385.72;-302.09;-379.00;0.87;-160.56;-8.85;23.79 
0.868;-0.04;0.10;0.92;-0.42;4.66;-5.77;386.72;-304.00;-378.00;0.93;-160.23;-8.94;23.66 
0.899;-0.04;0.08;0.87;0.28;5.70;-7.17;385.72;-301.14;-377.00;0.87;-159.87;-9.15;23.59 
0.929;-0.06;0.10;0.90;0.90;4.10;-6.26;386.72;-298.28;-383.00;0.91;-159.51;-9.32;23.49 
0.959;-0.05;0.10;0.88;0.21;4.94;-6.19;382.73;-297.33;-378.00;0.89;-159.18;-9.47;23.40 
0.989;-0.05;0.06;0.86;0.21;3.97;-4.45;385.72;-298.28;-378.00;0.86;-158.85;-9.62;23.28 
1.019;-0.03;0.06;0.89;0.21;2.71;-2.23;386.72;-294.47;-377.00;0.89;-158.58;-9.70;23.14 
1.049;-0.06;0.10;0.91;0.42;3.13;-1.04;384.73;-294.47;-380.00;0.92;-158.38;-9.73;23.05 
1.079;-0.07;0.11;0.86;0.14;2.57;-2.09;387.72;-294.47;-377.00;0.87;-158.18;-9.78;22.97 
1.109;-0.06;0.08;0.90;0.70;3.20;-2.85;384.73;-292.56;-379.00;0.91;-157.94;-9.83;22.87 
1.139;-0.04;0.07;0.89;1.39;3.76;-2.02;386.72;-294.47;-376.00;0.89;-157.72;-9.90;22.79 
1.169;-0.06;0.10;0.87;1.74;3.55;-0.83;386.72;-291.61;-378.00;0.88;-157.53;-9.95;22.72 
1.200;-0.05;0.10;0.86;2.43;3.27;-2.23;386.72;-290.66;-378.00;0.87;-157.32;-10.01;22.67 
1.230;-0.03;0.10;0.84;4.31;0.28;-3.97;386.72;-285.89;-374.00;0.85;-157.08;-10.03;22.67 
1.260;-0.02;0.10;0.83;5.15;-1.81;-3.48;390.71;-288.75;-378.00;0.84;-156.83;-9.98;22.72 
1.290;0.00;0.06;0.80;4.94;-6.05;-2.43;385.72;-288.75;-375.00;0.80;-156.59;-9.86;22.76 
1.319;0.00;0.07;0.78;5.77;-15.17;0.42;390.71;-289.70;-372.00;0.78;-156.40;-9.59;23.01 
1.349;0.06;0.08;0.85;4.24;-16.90;2.50;392.70;-295.42;-373.00;0.86;-156.32;-9.01;23.07 
1.379;0.09;0.10;0.86;1.81;-15.93;5.50;391.70;-295.42;-375.00;0.87;-156.33;-8.37;23.11 
1.409;0.11;0.06;0.90;-0.28;-13.15;6.54;390.71;-302.09;-373.00;0.91;-156.39;-7.69;23.05 
1.439;0.05;0.07;0.79;-1.60;-8.28;8.77;391.70;-306.86;-376.00;0.79;-156.51;-7.13;22.96 
1.469;0.08;0.11;0.80;-2.50;-9.32;7.72;393.70;-304.95;-375.00;0.81;-156.64;-6.66;22.87 
1.500;0.11;0.15;0.81;-5.70;-10.16;6.96;395.69;-310.67;-374.00;0.83;-156.75;-6.12;22.74 
1.530;0.07;0.18;0.86;-9.04;-9.39;3.41;390.71;-310.67;-376.00;0.88;-156.80;-5.62;22.51 
1.560;0.08;0.18;0.80;-8.63;-2.16;-4.66;388.71;-315.43;-375.00;0.82;-156.68;-5.31;22.26 
1.590;0.00;0.16;0.73;-10.37;2.30;-11.13;385.72;-314.48;-377.00;0.75;-156.32;-5.31;21.97 
1.620;-0.08;0.18;0.59;-8.77;1.32;-17.95;384.73;-310.67;-375.00;0.62;-155.73;-5.56;21.63 
1.650;-0.07;0.02;0.45;6.05;-13.01;-24.90;386.72;-312.57;-378.00;0.46;-154.89;-5.80;21.49 
1.680;0.00;-0.02;0.53;16.07;-34.37;-14.47;389.71;-308.76;-376.00;0.53;-154.14;-5.44;21.87 
1.711;0.06;0.02;0.74;15.10;-43.27;-5.43;387.72;-318.29;-375.00;0.74;-153.67;-4.42;22.36 
1.741;0.17;0.00;0.77;10.16;-19.76;2.99;391.70;-321.15;-372.00;0.79;-153.45;-3.54;22.92 
1.771;0.18;0.06;0.62;-2.23;-7.17;11.90;390.71;-324.01;-369.00;0.65;-153.61;-2.85;22.90 
1.802;0.13;0.19;0.57;-8.56;-16.42;16.63;392.70;-330.68;-370.00;0.61;-153.96;-2.12;22.70 
1.832;0.18;0.19;0.60;-4.87;-16.14;8.56;388.71;-334.49;-372.00;0.65;-154.25;-1.20;22.52 
1.862;0.15;0.23;0.47;-3.83;-16.21;-2.16;392.70;-338.30;-374.00;0.54;-154.27;-0.53;22.49 
