Time(s) acc_x(g) acc_y(g) acc_z(g) gyr_x(°/s) gyr_y(°/s) gyr_z(°/s) mag_x(G) mag_y(G) mag_z(G) SVM(g) yaw(°) pitch(°) roll(°)
0.000;-0.34;-0.02;0.56;6.33;11.83;27.20;-49.87;-354.03;-385.00;0.66;-97.49;7.72;-24.60 
0.030;-0.30;-0.03;0.64;3.90;7.72;15.58;-44.89;-351.15;-387.00;0.71;-98.40;7.06;-24.42 
0.060;-0.30;0.06;0.59;0.14;-0.56;7.10;-43.89;-349.23;-391.00;0.66;-99.09;6.69;-24.15 
0.090;-0.19;0.02;0.55;-8.70;7.93;-5.70;-46.88;-348.27;-385.00;0.58;-99.48;6.51;-23.96 
0.120;-0.14;0.02;0.70;-11.76;34.57;-19.76;-51.87;-342.51;-384.00;0.71;-99.29;6.16;-23.95 
0.150;-0.44;-0.07;0.97;-0.49;50.23;-21.84;-49.87;-336.76;-384.00;1.07;-98.49;5.45;-24.08 
0.180;-0.66;0.00;1.20;10.99;17.67;-26.43;-49.87;-327.16;-382.00;1.37;-97.69;4.46;-23.76 
0.210;-0.46;0.53;1.10;19.62;-35.34;-7.51;-48.88;-328.12;-385.00;1.30;-97.46;4.87;-22.86 
0.241;-0.28;0.10;0.92;20.38;-39.65;-2.78;-39.90;-339.64;-386.00;0.97;-98.40;6.05;-21.79 
0.271;-0.43;0.34;0.92;20.31;15.17;-7.79;-38.90;-342.51;-386.00;1.07;-98.61;6.46;-20.84 
0.301;-1.02;0.79;0.83;2.30;12.87;30.75;-35.91;-342.51;-389.00;1.53;-98.86;5.83;-20.01 
0.332;-0.87;0.06;0.94;7.30;5.01;73.60;-30.92;-333.88;-391.00;1.28;-100.81;4.48;-19.62 
0.362;-0.92;-0.38;0.80;-7.10;-31.51;49.81;-27.93;-328.12;-393.00;1.28;-103.40;3.88;-19.59 
0.392;-0.66;-0.25;0.64;-31.65;-24.56;24.77;-31.92;-335.80;-397.00;0.95;-105.34;4.10;-20.41 
0.422;-0.55;0.13;0.75;-36.80;6.19;33.74;-36.91;-329.08;-389.00;0.94;-106.63;3.74;-21.38 
0.452;-0.70;0.16;0.82;-46.89;-9.74;53.43;-45.88;-328.12;-389.00;1.09;-108.57;2.80;-22.39 
0.482;-0.61;0.07;0.72;-55.37;-32.42;56.70;-58.85;-324.29;-385.00;0.95;-110.98;2.44;-23.77 
0.512;-0.45;-0.02;0.64;-53.91;-39.58;64.70;-68.83;-327.16;-383.00;0.78;-113.83;2.32;-25.24 
0.543;-0.38;-0.13;0.57;-53.36;-35.69;69.36;-77.80;-329.08;-378.00;0.70;-117.06;2.17;-26.84 
0.573;-0.34;-0.17;0.49;-44.17;-16.56;65.67;-84.78;-331.96;-375.00;0.62;-120.25;1.64;-28.40 
