Time(s) acc_x(g) acc_y(g) acc_z(g) gyr_x(°/s) gyr_y(°/s) gyr_z(°/s) mag_x(G) mag_y(G) mag_z(G) SVM(g) yaw(°) pitch(°) roll(°)
0.000;-0.34;0.38;0.77;-47.10;-46.47;78.40;167.44;-410.49;-420.00;0.92;150.61;-20.55;12.32 
0.030;-0.24;0.15;0.73;-45.70;-48.70;71.65;154.48;-421.07;-414.00;0.78;148.36;-18.58;12.34 
0.060;-0.26;0.14;0.86;-54.33;-38.68;50.78;131.56;-434.53;-411.00;0.91;146.55;-16.89;11.87 
0.090;-0.38;0.20;1.05;-60.10;-50.85;28.80;116.61;-439.33;-407.00;1.13;145.31;-15.32;10.91 
0.120;-0.23;0.31;1.15;-60.52;-70.47;9.60;98.67;-450.87;-400.00;1.21;144.76;-13.48;9.70 
0.150;-0.14;0.31;1.16;-68.52;-90.30;-2.64;83.72;-458.56;-395.00;1.21;144.75;-10.96;8.39 
0.181;-0.02;0.25;1.10;-72.56;-96.14;-22.40;63.78;-468.17;-367.00;1.13;145.27;-8.23;6.60 
0.211;0.18;0.23;0.74;-67.76;-94.68;-31.30;44.85;-471.06;-344.00;0.80;146.35;-5.13;4.86 
0.241;0.27;0.06;0.77;-66.23;-66.23;-42.30;25.91;-471.06;-323.00;0.82;147.53;-2.49;3.29 
0.271;0.22;-0.22;0.98;-57.39;-47.44;-50.23;17.94;-477.79;-308.00;1.03;148.89;-0.53;1.60 
0.300;0.03;-0.02;0.86;-41.95;-51.06;-59.41;8.97;-493.17;-291.00;0.86;150.67;1.02;0.31 
0.330;0.13;0.06;0.80;-31.03;-37.84;-59.69;8.97;-503.74;-282.00;0.81;152.57;2.40;-0.35 
0.360;0.22;-0.07;0.88;-23.03;-26.57;-65.04;11.96;-509.51;-276.00;0.91;154.46;3.42;-0.75 
0.390;0.14;-0.13;0.78;-7.72;-28.94;-79.10;13.95;-514.32;-271.00;0.80;156.73;4.35;-0.95 
0.420;0.10;-0.08;0.73;6.19;-29.29;-76.45;21.93;-517.20;-268.00;0.74;159.09;5.29;-0.57 
0.450;0.10;0.00;0.74;13.84;-9.95;-80.56;40.86;-529.70;-268.00;0.75;161.37;5.87;0.15 
0.481;0.10;0.03;0.86;21.50;-5.22;-82.85;56.81;-537.39;-270.00;0.87;163.84;6.01;1.21 
0.511;0.17;0.05;0.87;26.92;-4.31;-74.23;68.77;-535.47;-280.00;0.89;166.26;6.08;2.47 
0.541;0.15;0.04;0.90;35.83;-4.03;-68.38;82.72;-542.20;-285.00;0.91;168.24;6.02;3.81 
0.571;0.27;0.07;0.86;39.37;-5.70;-75.90;105.64;-547.97;-298.00;0.90;170.30;6.10;5.34 
0.601;0.34;0.18;0.83;37.98;-6.54;-69.77;123.58;-557.58;-310.00;0.91;172.43;6.22;6.95 
0.631;0.32;0.16;0.92;34.85;-5.36;-52.45;139.53;-570.08;-317.00;0.99;174.06;6.27;8.49 
0.661;0.29;0.13;0.94;26.09;-12.52;-37.70;151.49;-570.08;-319.00;0.99;175.26;6.19;9.74 
0.692;0.36;0.21;0.90;16.77;-19.27;-28.52;165.44;-577.77;-325.00;0.99;176.15;6.63;10.74 
0.722;0.38;0.20;0.86;3.83;-26.57;-14.82;170.43;-583.54;-321.00;0.96;176.64;7.40;11.37 
0.752;0.48;0.18;0.80;-9.53;-31.03;-11.27;172.42;-588.34;-317.00;0.95;176.88;8.38;11.53 
0.783;0.44;0.26;0.81;-10.78;-27.34;-6.47;175.41;-597.00;-313.00;0.96;177.07;9.49;11.47 
0.813;0.34;0.30;0.79;-6.96;-27.69;2.16;175.41;-602.76;-300.00;0.91;177.06;10.43;11.54 
0.843;0.40;0.33;0.81;-7.72;-20.31;8.49;174.41;-606.61;-292.00;0.96;176.78;11.32;11.63 
0.873;0.31;0.30;0.78;-7.17;-8.63;8.56;176.41;-610.45;-281.00;0.89;176.43;11.97;11.70 
0.904;0.26;0.27;0.82;-7.37;2.09;5.91;186.37;-614.30;-280.00;0.90;176.16;12.22;11.78 
0.934;0.19;0.27;0.86;-8.77;2.78;6.05;189.36;-619.11;-286.00;0.92;175.98;12.18;11.77 
0.964;0.18;0.15;0.85;-11.41;2.85;11.90;190.36;-625.84;-290.00;0.88;175.68;12.12;11.68 
0.995;0.19;0.14;0.82;-16.70;2.78;7.51;187.37;-631.60;-291.00;0.85;175.36;12.05;11.35 
1.025;0.26;0.09;0.93;-12.94;0.14;0.63;180.39;-632.56;-296.00;0.97;175.21;12.01;10.99 
1.055;0.29;0.15;0.81;-10.43;-4.87;3.48;176.41;-633.53;-294.00;0.87;175.13;12.16;10.83 
1.084;0.28;0.14;0.79;-14.54;-1.11;2.85;175.41;-639.29;-293.00;0.85;175.03;12.34;10.66 
1.113;0.30;0.06;0.91;-12.24;0.90;-6.33;171.42;-637.37;-292.00;0.96;175.06;12.37;10.36 
1.143;0.25;0.08;0.84;-3.90;-14.05;-4.87;172.42;-635.45;-292.00;0.88;175.20;12.51;10.30 
1.173;0.28;0.06;0.82;-4.03;-7.72;-1.53;170.43;-637.37;-287.00;0.87;175.19;12.92;10.34 
1.204;0.30;0.00;0.96;-4.17;-5.77;-2.30;174.41;-636.41;-286.00;1.01;175.11;13.16;10.34 
1.234;0.22;0.08;0.88;-2.92;-17.39;-1.46;172.42;-636.41;-280.00;0.91;175.09;13.55;10.35 
1.264;0.26;0.06;0.79;-1.39;-12.03;-2.64;172.42;-641.22;-273.00;0.83;175.05;14.02;10.42 
1.295;0.29;0.11;0.86;2.09;-8.49;-9.74;172.42;-643.14;-273.00;0.91;175.15;14.35;10.57 
1.325;0.35;0.22;0.81;0.70;-4.66;-2.50;170.43;-640.26;-271.00;0.91;175.25;14.53;10.80 
1.355;0.27;0.16;0.82;-0.49;9.46;8.07;167.44;-643.14;-276.00;0.88;175.01;14.42;10.90 
1.384;0.28;0.10;0.89;-0.77;10.92;-1.88;164.45;-644.10;-279.00;0.94;174.82;14.17;11.01 
1.414;0.21;0.16;0.93;2.71;-0.90;-8.42;166.44;-642.18;-281.00;0.97;174.93;13.85;11.24 
1.444;0.30;0.00;0.93;12.03;-12.94;7.10;169.43;-646.02;-284.00;0.98;174.59;14.05;11.59 
1.474;0.38;0.02;0.82;21.15;-11.48;-6.40;170.43;-645.06;-280.00;0.90;174.36;14.38;12.03 
1.505;0.37;0.26;0.87;12.66;2.43;-5.15;176.41;-646.98;-277.00;0.98;174.21;14.55;13.04 
1.535;0.33;0.14;0.81;-2.64;-4.59;7.58;178.40;-648.91;-281.00;0.89;173.94;14.76;13.34 
1.565;0.33;0.16;0.75;0.49;2.78;2.78;175.41;-648.91;-280.00;0.83;173.67;14.91;13.42 
1.595;0.27;0.17;0.85;3.27;4.87;1.11;178.40;-648.91;-283.00;0.91;173.48;14.85;13.61 
1.625;0.26;0.18;0.86;1.81;2.99;0.00;174.41;-649.87;-283.00;0.92;173.33;14.77;13.81 
1.655;0.26;0.20;0.86;-0.56;0.35;-0.49;173.42;-646.98;-283.00;0.92;173.23;14.73;13.99 
1.685;0.26;0.21;0.86;-1.46;-2.02;-0.14;170.43;-649.87;-283.00;0.92;173.15;14.75;14.12 
1.716;0.31;0.18;0.85;-0.97;-4.03;0.42;172.42;-649.87;-289.00;0.92;173.04;14.90;14.22 
1.746;0.30;0.14;0.82;-0.07;-1.88;0.83;176.41;-650.83;-287.00;0.88;172.91;15.04;14.35 
1.776;0.30;0.14;0.92;-0.49;-2.23;0.28;175.41;-651.79;-286.00;0.98;172.79;15.16;14.45 
1.807;0.31;0.13;0.82;-0.14;-1.46;0.28;177.40;-649.87;-287.00;0.89;172.68;15.25;14.53 
1.837;0.34;0.11;0.85;0.70;-0.49;0.77;174.41;-651.79;-285.00;0.92;172.55;15.33;14.64 
1.867;0.30;0.13;0.83;-0.14;-2.09;0.28;176.41;-651.79;-285.00;0.89;172.42;15.42;14.74 
1.897;0.33;0.13;0.80;-0.49;-1.32;0.21;172.42;-649.87;-284.00;0.88;172.31;15.51;14.82 
1.928;0.32;0.15;0.82;0.42;0.49;-0.21;174.41;-651.79;-283.00;0.89;172.20;15.59;14.92 
1.958;0.30;0.17;0.85;0.77;0.77;-0.28;175.41;-649.87;-281.00;0.92;172.08;15.64;15.03 
1.988;0.30;0.17;0.82;0.63;0.90;-0.49;176.41;-651.79;-280.00;0.89;171.97;15.68;15.16 
2.019;0.28;0.14;0.87;0.49;1.11;-0.97;174.41;-651.79;-280.00;0.92;171.87;15.70;15.30 
2.049;0.29;0.18;0.82;0.35;0.28;-0.49;173.42;-650.83;-279.00;0.89;171.78;15.72;15.42 
2.079;0.30;0.16;0.86;0.28;0.00;-0.21;173.42;-648.91;-278.00;0.92;171.69;15.75;15.55 
2.109;0.29;0.16;0.85;0.14;-0.63;0.21;170.43;-648.91;-275.00;0.91;171.59;15.79;15.65 
2.139;0.30;0.15;0.86;0.00;-0.56;0.56;171.42;-646.02;-277.00;0.92;171.46;15.88;15.75 
2.169;0.32;0.18;0.90;0.00;-0.83;0.70;171.42;-647.95;-275.00;0.97;171.34;15.98;15.85 
2.199;0.33;0.14;0.87;0.00;-0.70;0.97;170.43;-647.95;-273.00;0.94;171.21;16.05;15.92 
2.230;0.30;0.18;0.85;-0.35;-0.28;0.83;168.43;-648.91;-275.00;0.92;171.06;16.13;16.00 
2.260;0.31;0.15;0.84;-0.28;0.07;0.42;167.44;-649.87;-269.00;0.91;170.93;16.20;16.09 
2.290;0.31;0.14;0.84;-0.28;0.35;0.56;168.43;-647.95;-268.00;0.91;170.81;16.28;16.18 
2.320;0.30;0.17;0.83;0.07;0.28;0.28;167.44;-646.02;-268.00;0.90;170.69;16.33;16.24 
2.350;0.31;0.16;0.83;-0.28;0.63;-0.14;166.44;-646.98;-266.00;0.90;170.58;16.37;16.31 
2.380;0.30;0.14;0.84;-0.14;0.14;-0.28;166.44;-645.06;-267.00;0.90;170.50;16.39;16.39 
2.410;0.29;0.14;0.82;0.07;0.07;0.00;170.43;-645.06;-267.00;0.88;170.41;16.42;16.48 
2.440;0.31;0.16;0.84;-0.28;0.28;0.07;169.43;-647.95;-263.00;0.91;170.32;16.46;16.54 
2.469;0.30;0.16;0.84;-0.21;-0.35;0.28;163.45;-646.98;-263.00;0.91;170.23;16.49;16.63 
2.498;0.34;0.16;0.85;-0.21;0.63;0.21;167.44;-644.10;-266.00;0.93;170.13;16.55;16.72 
2.528;0.31;0.18;0.86;-0.14;0.90;0.14;162.45;-646.98;-264.00;0.93;170.02;16.60;16.79 
2.557;0.31;0.17;0.86;-0.21;0.35;0.35;163.45;-645.06;-266.00;0.93;169.92;16.62;16.85 
2.586;0.32;0.14;0.87;-0.56;0.35;0.83;167.44;-645.06;-263.00;0.94;169.81;16.68;16.92 
2.616;0.31;0.13;0.85;-0.35;0.21;0.49;165.44;-646.02;-263.00;0.91;169.69;16.74;16.96 
2.645;0.31;0.17;0.86;-0.42;0.42;0.28;164.45;-645.06;-267.00;0.93;169.60;16.78;17.03 
2.674;0.31;0.14;0.86;-0.07;0.14;0.14;163.45;-645.06;-265.00;0.92;169.49;16.83;17.10 
2.703;0.33;0.14;0.84;-0.21;0.49;0.49;163.45;-645.06;-263.00;0.91;169.39;16.89;17.17 
2.733;0.34;0.16;0.84;-0.35;0.70;0.07;166.44;-646.98;-265.00;0.92;169.30;16.92;17.23 
2.763;0.32;0.18;0.82;-0.42;-0.07;-0.07;163.45;-646.02;-263.00;0.90;169.21;16.95;17.30 
2.793;0.30;0.17;0.88;0.00;-0.63;0.28;164.45;-645.06;-265.00;0.95;169.11;17.01;17.34 
2.824;0.26;0.19;0.86;-0.35;-1.39;2.92;164.45;-645.06;-268.00;0.92;169.00;17.09;17.41 
2.854;0.32;0.16;0.84;-3.20;-4.52;3.90;162.45;-644.10;-261.00;0.91;168.82;17.25;17.42 
2.884;0.30;0.17;0.85;-4.24;-2.30;0.42;163.45;-643.14;-260.00;0.92;168.68;17.44;17.35 
2.915;0.29;0.16;0.82;-3.55;-8.90;-1.11;161.46;-642.18;-259.00;0.88;168.60;17.60;17.30 
2.945;0.27;0.14;0.75;-4.59;-5.29;-3.83;161.46;-643.14;-259.00;0.81;168.59;17.86;17.28 
2.975;0.26;0.11;0.77;-6.68;6.89;-2.99;161.46;-641.22;-265.00;0.82;168.64;17.86;17.22 
3.005;0.26;0.12;0.85;-3.34;11.90;-5.77;165.44;-638.33;-271.00;0.90;168.74;17.59;17.16 
3.035;0.26;0.18;0.82;0.56;17.88;-5.84;168.43;-638.33;-278.00;0.88;168.86;17.14;17.27 
3.065;0.30;0.16;0.81;1.60;21.08;-3.62;170.43;-631.60;-287.00;0.88;168.93;16.61;17.45 
3.095;0.34;0.14;0.85;-0.35;23.93;-2.57;173.42;-632.56;-291.00;0.93;168.97;15.99;17.58 
3.126;0.37;0.10;0.87;-0.63;18.57;-3.20;174.41;-627.76;-297.00;0.95;168.98;15.42;17.63 
3.156;0.43;0.14;0.82;1.67;17.11;-2.16;176.41;-622.95;-308.00;0.94;169.00;15.03;17.71 
3.186;0.43;0.14;0.75;3.41;24.77;1.18;174.41;-616.22;-315.00;0.88;168.92;14.62;17.88 
3.216;0.37;0.10;0.87;0.56;36.24;0.00;179.39;-616.22;-319.00;0.95;168.76;13.93;17.98 
3.246;0.30;0.10;0.90;0.49;32.35;-1.81;180.39;-611.42;-329.00;0.95;168.72;13.06;18.03 
3.276;0.25;0.12;0.81;2.50;33.04;-2.30;180.39;-603.72;-332.00;0.86;168.75;12.18;18.16 
3.306;0.22;0.13;0.85;3.83;37.29;-3.62;184.38;-597.96;-343.00;0.89;168.76;11.25;18.31 
3.336;0.16;0.12;0.83;3.27;45.36;-6.40;181.39;-594.11;-346.00;0.85;168.83;10.14;18.47 
3.366;0.09;0.16;0.88;3.83;53.50;-10.78;187.37;-581.61;-359.00;0.90;169.07;8.65;18.71 
3.396;0.07;0.17;0.86;4.38;53.63;-12.10;191.35;-572.00;-366.00;0.88;169.41;7.00;18.98 
3.427;0.06;0.18;0.82;0.77;54.68;-9.74;192.35;-555.66;-384.00;0.84;169.74;5.35;19.18 
3.457;0.07;0.14;0.86;0.83;63.37;-9.67;196.34;-547.97;-391.00;0.87;170.03;3.56;19.34 
3.487;0.11;0.10;0.89;0.35;67.06;-11.62;197.33;-533.55;-403.00;0.90;170.31;1.67;19.49 
3.517;0.13;0.14;0.94;-2.64;70.33;-15.23;202.32;-522.01;-412.00;0.96;170.64;-0.26;19.57 
3.547;0.14;0.17;0.93;-0.14;69.70;-12.66;205.31;-503.74;-425.00;0.96;170.99;-2.29;19.68 
3.577;0.13;0.20;1.02;1.11;57.04;-9.18;208.30;-491.25;-432.00;1.05;171.26;-4.05;19.74 
3.607;0.03;0.26;0.94;-2.37;49.25;-3.27;211.29;-489.32;-441.00;0.98;171.43;-5.37;19.90 
3.638;-0.10;0.19;0.90;-5.43;49.04;1.60;208.30;-479.71;-441.00;0.93;171.38;-6.70;19.94 
3.668;-0.18;0.14;0.91;-1.60;52.45;2.09;209.29;-467.21;-446.00;0.94;171.31;-8.11;19.99 
3.698;-0.30;0.20;0.86;-3.76;54.68;5.77;211.29;-454.72;-443.00;0.93;171.25;-9.68;20.06 
3.728;-0.35;0.16;0.82;-8.90;51.83;14.82;205.31;-450.87;-447.00;0.91;170.91;-11.21;20.05 
3.758;-0.30;0.15;0.78;-5.29;47.23;18.57;204.31;-442.22;-453.00;0.85;170.36;-12.57;20.09 
3.788;-0.26;0.14;0.85;-4.38;37.70;23.93;202.32;-434.53;-454.00;0.90;169.76;-13.66;20.27 
3.818;-0.18;0.12;0.78;-8.00;28.10;28.94;200.32;-434.53;-450.00;0.81;168.96;-14.26;20.44 
3.848;-0.23;0.08;0.78;-10.99;26.71;31.44;197.33;-429.72;-451.00;0.82;168.01;-14.66;20.51 
3.878;-0.26;0.05;0.82;-5.22;27.41;33.81;191.35;-424.91;-451.00;0.86;167.01;-15.06;20.57 
3.908;-0.30;0.14;0.82;-4.66;24.42;37.77;186.37;-420.11;-450.00;0.88;165.95;-15.41;20.82 
