Time(s) acc_x(g) acc_y(g) acc_z(g) gyr_x(°/s) gyr_y(°/s) gyr_z(°/s) mag_x(G) mag_y(G) mag_z(G) SVM(g) yaw(°) pitch(°) roll(°)
0.000;-0.30;0.47;0.75;44.73;-6.12;-25.53;41.93;-367.99;-427.00;0.93;115.78;3.69;26.87 
0.029;-0.26;0.44;0.69;36.03;-10.43;-14.33;55.91;-367.99;-430.00;0.86;117.04;3.50;28.48 
0.058;-0.19;0.30;0.70;23.37;-9.53;-9.67;56.90;-367.03;-433.00;0.78;118.05;3.53;29.70 
0.087;-0.20;0.27;0.69;13.77;-4.73;-8.83;63.89;-370.86;-429.00;0.77;118.88;3.54;30.51 
0.117;-0.19;0.30;0.72;7.58;3.34;-7.86;68.88;-372.78;-430.00;0.80;119.53;3.40;31.05 
0.147;-0.24;0.28;0.77;4.73;10.37;-10.92;69.88;-370.86;-431.00;0.85;120.07;3.03;31.45 
0.178;-0.26;0.25;0.86;4.87;1.46;-11.55;69.88;-369.90;-431.00;0.93;120.64;2.57;31.74 
0.208;-0.22;0.21;0.82;6.54;-15.17;-18.85;69.88;-370.86;-431.00;0.87;121.55;2.44;32.02 
0.238;-0.16;0.26;0.78;7.79;-7.93;-22.89;73.88;-373.74;-430.00;0.84;122.68;2.43;32.35 
0.268;-0.22;0.34;0.77;10.64;1.11;-28.66;76.87;-374.69;-430.00;0.87;123.85;2.07;32.78 
0.298;-0.23;0.42;0.85;6.89;-5.63;-26.23;80.86;-372.78;-425.00;0.98;125.19;1.61;33.32 
0.328;-0.12;0.47;0.77;0.00;-7.58;-24.28;79.87;-372.78;-428.00;0.91;126.44;1.39;33.76 
0.358;-0.04;0.45;0.71;-6.75;10.09;-21.50;80.86;-372.78;-430.00;0.84;127.47;1.06;33.94 
0.389;-0.19;0.50;0.77;-11.97;30.68;-15.10;77.87;-367.99;-428.00;0.94;128.08;0.32;33.95 
0.419;-0.32;0.56;1.02;-9.32;50.09;-8.63;77.87;-358.40;-428.00;1.21;128.18;-0.97;33.90 
0.449;-0.30;0.52;1.34;-1.53;43.13;2.57;76.87;-348.82;-428.00;1.47;127.98;-2.28;33.91 
0.480;-0.30;0.40;1.36;4.80;13.84;3.48;76.87;-335.40;-433.00;1.45;127.73;-2.93;34.02 
0.509;-0.21;0.29;1.18;6.40;26.64;1.88;76.87;-329.65;-429.00;1.23;127.79;-3.28;34.22 
0.539;-0.61;0.66;0.88;-13.98;20.94;0.56;77.87;-322.95;-433.00;1.26;127.76;-3.91;34.32 
0.569;-0.76;0.50;0.73;-27.34;53.50;37.36;73.88;-313.36;-431.00;1.17;127.01;-4.74;34.13 
0.599;-0.85;0.04;0.87;-44.87;43.90;37.01;66.89;-295.16;-432.00;1.22;124.90;-5.81;33.25 
0.629;-0.81;-0.06;0.94;-42.71;10.85;17.25;60.90;-285.57;-432.00;1.24;123.55;-6.46;31.92 
0.658;-0.61;-0.02;0.83;-29.08;-6.33;25.18;49.92;-281.74;-434.00;1.03;122.92;-6.51;30.90 
0.688;-0.53;-0.02;0.76;-36.17;-20.87;11.48;46.92;-281.74;-430.00;0.93;122.51;-6.13;29.98 
0.717;-0.54;0.00;0.54;-50.02;-22.33;-9.32;36.94;-285.57;-432.00;0.76;122.76;-5.85;28.66 
0.747;-0.45;-0.09;0.50;-59.13;-4.94;-24.07;21.96;-289.41;-435.00;0.68;123.28;-5.92;27.00 
0.778;-0.37;0.00;0.63;-53.15;12.38;-26.92;6.99;-290.36;-434.00;0.73;123.96;-6.67;25.05 
0.808;-0.44;0.08;0.76;-41.60;9.67;-11.97;-2.99;-290.36;-428.00;0.88;124.41;-7.33;23.60 
0.838;-0.47;0.15;0.78;-39.65;7.03;2.02;-12.98;-288.45;-431.00;0.92;124.55;-7.76;22.44 
0.868;-0.42;0.14;0.77;-42.43;5.29;8.97;-25.96;-286.53;-428.00;0.89;124.37;-8.08;21.39 
0.898;-0.39;0.02;0.69;-44.52;-0.14;8.14;-30.95;-283.66;-424.00;0.79;124.10;-8.19;20.15 
