Time(s) acc_x(g) acc_y(g) acc_z(g) gyr_x(°/s) gyr_y(°/s) gyr_z(°/s) mag_x(G) mag_y(G) mag_z(G) SVM(g) yaw(°) pitch(°) roll(°)
0.000;-0.30;0.00;0.82;0.28;-1.11;-1.11;19.93;-20.12;-312.00;0.87;-155.16;-21.26;-2.64 
0.031;-0.32;0.00;0.81;-0.28;-0.70;0.49;20.93;-19.16;-312.00;0.87;-155.27;-21.22;-2.64 
0.061;-0.34;0.00;0.84;-0.28;-0.35;1.11;23.92;-21.08;-315.00;0.91;-155.42;-21.21;-2.64 
0.091;-0.33;0.00;0.82;-0.77;-1.74;1.88;21.93;-24.91;-313.00;0.88;-155.60;-21.18;-2.64 
0.122;-0.33;-0.02;0.83;-0.63;-1.39;2.37;24.92;-23.95;-312.00;0.89;-155.82;-21.12;-2.64 
0.152;-0.35;0.00;0.82;-0.70;-0.63;1.88;20.93;-24.91;-315.00;0.89;-156.02;-21.10;-2.63 
0.182;-0.32;-0.03;0.83;-0.42;-0.70;0.83;20.93;-22.04;-316.00;0.89;-156.20;-21.09;-2.61 
0.212;-0.33;-0.02;0.85;0.21;-0.21;0.35;23.92;-20.12;-314.00;0.91;-156.34;-21.09;-2.59 
0.243;-0.31;-0.04;0.82;-0.14;-0.07;-0.97;21.93;-22.04;-311.00;0.88;-156.45;-21.10;-2.56 
0.273;-0.31;-0.06;0.82;-0.21;-0.14;-1.46;19.93;-22.99;-315.00;0.88;-156.54;-21.10;-2.57 
0.303;-0.32;-0.04;0.86;-0.28;-0.70;-2.09;21.93;-22.99;-314.00;0.92;-156.62;-21.07;-2.60 
0.334;-0.30;-0.03;0.83;-0.42;-0.56;-3.13;20.93;-22.99;-317.00;0.88;-156.68;-21.03;-2.64 
0.364;-0.30;-0.04;0.82;-0.42;-1.11;-3.41;21.93;-23.95;-313.00;0.87;-156.72;-20.96;-2.68 
0.394;-0.31;-0.03;0.83;0.21;0.21;-1.60;13.95;-23.95;-314.00;0.89;-156.77;-20.94;-2.72 
0.424;-0.32;0.00;0.84;0.83;-2.64;0.77;17.94;-27.79;-314.00;0.90;-156.88;-20.90;-2.71 
0.454;-0.32;0.00;0.83;1.25;-3.76;1.25;20.93;-24.91;-314.00;0.89;-157.06;-20.78;-2.67 
0.484;-0.30;0.00;0.82;1.39;-2.92;1.81;18.94;-26.83;-317.00;0.87;-157.22;-20.68;-2.60 
0.514;-0.34;-0.01;0.86;1.11;-1.67;1.88;21.93;-24.91;-317.00;0.92;-157.44;-20.61;-2.53 
0.545;-0.34;-0.04;0.85;1.11;-2.30;3.97;23.92;-23.95;-319.00;0.92;-157.64;-20.57;-2.47 
0.575;-0.34;-0.02;0.82;1.53;-4.52;3.06;22.92;-24.91;-322.00;0.89;-157.85;-20.47;-2.39 
0.605;-0.32;-0.02;0.86;0.97;-5.98;4.03;23.92;-25.87;-320.00;0.92;-158.07;-20.33;-2.30 
0.635;-0.31;0.00;0.82;2.02;-5.84;4.10;27.91;-27.79;-322.00;0.88;-158.30;-20.15;-2.22 
0.664;-0.32;-0.02;0.86;2.16;-5.84;5.08;25.91;-29.70;-322.00;0.92;-158.59;-19.98;-2.10 
0.694;-0.29;-0.05;0.82;1.60;-5.70;3.97;27.91;-28.74;-318.00;0.87;-158.85;-19.81;-1.98 
