Time(s) acc_x(g) acc_y(g) acc_z(g) gyr_x(°/s) gyr_y(°/s) gyr_z(°/s) mag_x(G) mag_y(G) mag_z(G) SVM(g) yaw(°) pitch(°) roll(°)
0.000;0.02;0.14;0.82;-2.64;4.73;9.53;362.21;-138.34;-404.00;0.83;-116.86;4.48;8.78 
0.029;0.10;-0.02;0.78;-0.70;-6.54;11.41;364.19;-141.20;-407.00;0.79;-117.19;4.49;8.65 
0.059;0.11;0.06;0.91;1.74;-12.03;10.30;364.19;-141.20;-409.00;0.92;-117.55;4.84;8.60 
0.089;0.16;0.12;0.96;-0.83;-3.97;3.97;365.18;-147.88;-403.00;0.98;-117.75;5.12;8.65 
0.120;0.08;0.14;0.94;-3.76;7.72;-0.28;363.20;-147.88;-404.00;0.95;-117.86;5.11;8.59 
0.150;0.06;0.05;0.84;-1.46;6.96;-0.83;364.19;-145.02;-405.00;0.84;-117.89;4.78;8.52 
0.180;0.06;0.07;0.80;1.39;-0.42;1.67;362.21;-145.97;-406.00;0.81;-117.95;4.61;8.50 
0.211;0.10;0.14;0.91;-0.63;-6.82;0.07;361.21;-146.93;-406.00;0.93;-118.00;4.70;8.56 
0.240;0.14;0.06;0.98;-2.92;2.50;-1.95;363.20;-146.93;-404.00;0.99;-117.96;4.79;8.52 
0.270;0.09;0.02;0.91;-0.97;12.24;1.74;360.22;-148.84;-406.00;0.91;-118.00;4.59;8.41 
0.300;0.04;0.08;0.81;0.49;9.32;4.66;361.21;-142.16;-407.00;0.81;-118.17;4.20;8.35 
0.330;0.06;0.13;0.81;1.60;-5.50;0.83;364.19;-144.07;-409.00;0.82;-118.33;4.06;8.42 
0.360;0.14;0.10;0.95;1.46;-6.68;-1.18;361.21;-144.07;-406.00;0.97;-118.33;4.25;8.53 
0.390;0.14;0.10;0.93;0.56;2.85;-1.25;363.20;-144.07;-403.00;0.95;-118.32;4.33;8.57 
0.421;0.09;0.09;0.90;-1.18;6.47;0.00;362.21;-140.25;-405.00;0.91;-118.36;4.17;8.57 
0.451;0.06;0.07;0.87;-1.18;6.26;-0.07;362.21;-144.07;-408.00;0.87;-118.40;3.94;8.53 
0.481;0.09;0.10;0.88;0.00;1.88;0.21;364.19;-142.16;-404.00;0.89;-118.46;3.77;8.51 
0.510;0.11;0.10;0.94;1.11;-0.07;-0.77;364.19;-140.25;-405.00;0.95;-118.50;3.73;8.57 
0.539;0.14;0.10;0.92;-1.39;4.31;-0.90;364.19;-141.20;-406.00;0.94;-118.52;3.69;8.60 
0.569;0.08;0.09;0.88;-0.42;7.10;1.18;362.21;-140.25;-405.00;0.89;-118.56;3.52;8.57 
0.599;0.11;0.11;0.94;0.35;0.07;0.77;363.20;-138.34;-404.00;0.95;-118.62;3.38;8.60 
