Time(s) acc_x(g) acc_y(g) acc_z(g) gyr_x(°/s) gyr_y(°/s) gyr_z(°/s) mag_x(G) mag_y(G) mag_z(G) SVM(g) yaw(°) pitch(°) roll(°)
0.000;-0.29;0.21;0.86;-0.14;0.70;-0.07;175.71;-289.54;-423.00;0.93;-169.01;-16.93;14.98 
0.030;-0.29;0.22;0.85;-0.35;1.25;-0.21;170.72;-290.50;-422.00;0.92;-168.93;-16.94;14.94 
0.060;-0.27;0.19;0.83;-0.42;1.88;0.00;172.71;-287.62;-426.00;0.89;-168.85;-16.95;14.90 
0.091;-0.28;0.19;0.86;-0.21;1.67;0.07;172.71;-289.54;-424.00;0.92;-168.79;-16.96;14.88 
0.121;-0.28;0.21;0.84;0.00;1.18;0.49;173.71;-292.42;-423.00;0.91;-168.73;-16.96;14.86 
0.151;-0.32;0.18;0.82;-0.42;1.74;0.21;173.71;-289.54;-421.00;0.90;-168.67;-16.96;14.84 
0.181;-0.29;0.20;0.82;-0.42;1.60;0.00;177.71;-292.42;-424.00;0.89;-168.61;-16.97;14.81 
0.211;-0.28;0.18;0.84;-0.21;0.77;-0.07;173.71;-292.42;-425.00;0.90;-168.53;-16.98;14.78 
0.241;-0.28;0.21;0.83;0.07;1.11;0.07;175.71;-289.54;-425.00;0.90;-168.46;-16.96;14.74 
0.271;-0.28;0.21;0.82;0.28;1.95;-0.07;172.71;-289.54;-425.00;0.89;-168.39;-16.95;14.71 
0.302;-0.29;0.19;0.88;-0.28;2.30;0.56;174.71;-290.50;-420.00;0.95;-168.33;-16.96;14.67 
0.332;-0.28;0.19;0.84;-0.14;0.90;0.56;172.71;-290.50;-425.00;0.91;-168.27;-16.96;14.63 
0.362;-0.27;0.18;0.85;-0.35;0.90;0.90;172.71;-289.54;-421.00;0.91;-168.23;-16.96;14.62 
0.393;-0.30;0.22;0.84;0.14;0.49;0.14;174.71;-290.50;-421.00;0.92;-168.18;-16.95;14.58 
0.423;-0.29;0.19;0.79;0.49;2.43;-0.77;173.71;-288.58;-422.00;0.86;-168.08;-16.96;14.55 
0.453;-0.28;0.22;0.82;-0.35;1.67;1.25;174.71;-288.58;-424.00;0.89;-168.02;-16.99;14.54 
0.483;-0.28;0.18;0.86;-0.21;1.04;1.74;176.71;-292.42;-424.00;0.92;-168.02;-16.99;14.54 
0.514;-0.29;0.18;0.83;0.21;2.02;1.18;172.71;-289.54;-427.00;0.90;-167.99;-17.01;14.51 
0.544;-0.30;0.18;0.82;-0.70;1.46;1.60;174.71;-289.54;-422.00;0.89;-167.97;-17.00;14.47 
0.574;-0.28;0.17;0.86;-0.49;2.64;0.90;175.71;-289.54;-428.00;0.92;-167.93;-17.04;14.41 
0.605;-0.30;0.16;0.85;-1.18;3.27;0.14;173.71;-288.58;-427.00;0.92;-167.88;-17.08;14.32 
0.634;-0.30;0.18;0.84;-0.70;4.38;0.07;173.71;-288.58;-427.00;0.91;-167.82;-17.16;14.21 
0.663;-0.32;0.14;0.83;0.42;3.48;-3.48;173.71;-287.62;-424.00;0.90;-167.70;-17.27;14.10 
0.693;-0.30;0.14;0.80;1.32;1.39;-1.25;174.71;-288.58;-424.00;0.87;-167.54;-17.35;14.03 
0.723;-0.28;0.14;0.78;3.34;3.41;-1.18;175.71;-287.62;-425.00;0.84;-167.42;-17.39;14.05 
0.753;-0.26;0.11;0.78;6.19;4.45;0.77;176.71;-284.75;-425.00;0.83;-167.29;-17.48;14.10 
0.783;-0.26;0.12;0.84;9.39;6.12;3.69;175.71;-285.71;-427.00;0.89;-167.22;-17.57;14.27 
