Time(s) acc_x(g) acc_y(g) acc_z(g) gyr_x(°/s) gyr_y(°/s) gyr_z(°/s) mag_x(G) mag_y(G) mag_z(G) SVM(g) yaw(°) pitch(°) roll(°)
0.000;0.15;0.29;0.90;4.45;-6.40;-1.39;370.80;-355.42;-370.00;0.96;-135.01;13.57;6.18 
0.030;0.23;0.26;0.99;8.07;5.43;-8.49;367.82;-352.55;-370.00;1.05;-134.94;13.60;6.63 
0.061;0.21;0.19;0.83;4.87;12.59;-10.99;373.79;-353.51;-374.00;0.88;-134.78;13.25;7.12 
0.091;0.18;0.10;0.79;1.18;6.82;-9.04;374.78;-350.64;-372.00;0.82;-134.59;12.85;7.43 
0.121;0.14;0.13;0.80;-1.39;1.18;-2.85;367.82;-346.82;-373.00;0.82;-134.48;12.67;7.59 
0.152;0.10;0.08;0.93;-0.63;-3.20;0.63;372.79;-347.77;-374.00;0.94;-134.47;12.61;7.65 
0.182;0.13;0.08;1.03;5.70;2.99;6.05;370.80;-349.69;-369.00;1.04;-134.64;12.63;7.73 
0.212;0.13;0.14;0.94;7.17;18.09;5.08;374.78;-346.82;-375.00;0.96;-134.98;12.27;7.95 
0.242;0.03;0.19;0.77;5.29;14.33;4.03;378.76;-344.91;-370.00;0.79;-135.31;11.66;8.20 
0.272;0.08;0.22;0.78;3.76;2.57;2.09;377.76;-341.09;-369.00;0.81;-135.53;11.32;8.49 
0.302;0.10;0.23;0.78;2.71;-1.88;0.07;377.76;-343.00;-368.00;0.82;-135.65;11.21;8.80 
0.332;0.13;0.15;0.91;1.95;-0.28;-1.32;376.77;-343.95;-368.00;0.93;-135.69;11.20;9.02 
0.363;0.10;0.12;0.93;0.14;9.25;-1.25;377.76;-342.04;-366.00;0.94;-135.75;11.01;9.17 
0.393;0.07;0.12;0.87;-1.11;10.09;-2.16;377.76;-339.18;-367.00;0.88;-135.81;10.60;9.21 
0.423;0.06;0.10;0.86;-0.97;5.91;-1.74;379.75;-335.35;-370.00;0.87;-135.85;10.27;9.26 
0.453;0.07;0.11;0.86;-0.83;5.70;-1.88;376.77;-338.22;-368.00;0.87;-135.89;9.99;9.30 
0.482;0.03;0.12;0.90;0.35;3.69;-1.46;375.77;-336.31;-369.00;0.91;-135.93;9.72;9.38 
0.512;0.08;0.14;0.94;0.07;8.49;-1.95;377.76;-335.35;-369.00;0.95;-135.97;9.48;9.49 
0.542;0.07;0.14;0.88;-1.04;13.77;-1.74;377.76;-334.40;-369.00;0.89;-136.03;9.05;9.57 
0.573;0.02;0.14;0.88;-1.46;12.45;-2.50;378.76;-329.62;-370.00;0.89;-136.09;8.55;9.62 
0.603;0.06;0.09;0.86;-1.32;11.48;-1.81;377.76;-327.71;-367.00;0.87;-136.13;8.08;9.67 
0.633;0.06;0.11;0.94;-0.90;15.37;-1.25;374.78;-324.84;-368.00;0.95;-136.20;7.63;9.69 
0.664;0.00;0.16;0.86;-2.02;20.03;-2.78;375.77;-322.93;-371.00;0.87;-136.27;7.00;9.72 
0.694;-0.02;0.12;0.84;-1.88;14.96;-3.20;372.79;-320.07;-369.00;0.85;-136.32;6.40;9.77 
0.723;0.01;0.14;0.90;-2.64;13.77;-5.43;374.78;-313.38;-369.00;0.91;-136.30;5.90;9.80 
0.753;0.05;0.12;0.94;-2.64;18.37;-7.03;377.76;-312.42;-370.00;0.95;-136.23;5.41;9.81 
0.783;0.15;0.08;0.98;-1.81;27.34;-6.61;374.78;-308.60;-370.00;0.99;-136.16;4.71;9.80 
0.813;0.14;0.06;0.96;-1.46;41.04;-6.96;373.79;-300.00;-370.00;0.97;-136.15;3.77;9.77 
0.843;0.12;0.06;0.82;-0.07;41.53;-6.75;371.80;-293.32;-370.00;0.83;-136.14;2.58;9.77 
