Time(s) acc_x(g) acc_y(g) acc_z(g) gyr_x(°/s) gyr_y(°/s) gyr_z(°/s) mag_x(G) mag_y(G) mag_z(G) SVM(g) yaw(°) pitch(°) roll(°)
0.000;-0.34;-0.12;0.74;19.41;10.09;8.00;-84.72;-158.09;-342.00;0.82;164.19;-17.65;-6.64 
0.029;-0.37;-0.02;0.80;25.32;8.83;-2.50;-83.72;-157.13;-342.00;0.88;164.47;-18.01;-5.97 
0.058;-0.30;0.04;0.80;25.81;-1.53;-6.05;-77.74;-160.01;-343.00;0.86;165.00;-18.16;-5.23 
0.087;-0.25;0.07;0.74;24.70;-1.60;-8.77;-77.74;-160.96;-346.00;0.78;165.66;-18.05;-4.43 
0.117;-0.19;0.08;0.73;20.73;7.03;-13.70;-71.76;-160.96;-348.00;0.76;166.42;-18.07;-3.74 
0.146;-0.17;0.09;0.74;15.51;15.23;-16.00;-68.77;-160.01;-350.00;0.76;167.22;-18.25;-3.22 
0.176;-0.17;0.11;0.78;7.72;18.23;-16.49;-69.77;-159.05;-349.00;0.81;168.03;-18.63;-2.85 
0.206;-0.11;0.06;0.79;3.34;13.43;-20.24;-69.77;-155.22;-348.00;0.80;168.82;-18.95;-2.76 
0.236;-0.08;0.04;0.78;-1.04;7.23;-26.85;-68.77;-160.01;-349.00;0.79;169.74;-19.02;-2.87 
0.267;-0.19;0.01;0.79;-4.10;4.94;-31.51;-71.76;-160.96;-347.00;0.81;170.81;-18.97;-3.22 
0.297;-0.29;0.12;0.94;-1.11;-2.16;-30.33;-79.73;-164.80;-345.00;0.99;172.01;-18.93;-3.61 
0.327;-0.41;0.28;0.97;-0.14;-21.50;-14.96;-82.72;-171.50;-344.00;1.09;172.95;-18.57;-3.70 
0.357;-0.10;0.19;0.90;-2.30;-30.75;-0.63;-85.71;-174.38;-348.00;0.93;173.39;-17.67;-3.65 
0.388;0.00;0.00;0.82;4.94;-12.59;-3.13;-82.72;-179.17;-351.00;0.82;173.58;-16.67;-3.56 
