Time(s) acc_x(g) acc_y(g) acc_z(g) gyr_x(°/s) gyr_y(°/s) gyr_z(°/s) mag_x(G) mag_y(G) mag_z(G) SVM(g) yaw(°) pitch(°) roll(°)
0.000;-0.23;0.30;0.80;-1.67;-4.10;0.90;-6.00;-79.64;-397.67;0.88;135.55;-11.95;19.84 
0.030;-0.23;0.30;0.82;-1.25;-2.57;2.99;-9.00;-80.60;-400.67;0.90;135.57;-11.83;19.83 
0.060;-0.23;0.26;0.81;-0.90;0.70;3.48;-10.00;-83.48;-395.67;0.88;135.53;-11.75;19.83 
0.090;-0.23;0.30;0.82;-1.25;1.74;5.01;-11.00;-80.60;-396.67;0.90;135.44;-11.75;19.84 
0.120;-0.22;0.26;0.82;-1.60;-1.11;6.89;-7.00;-80.60;-394.67;0.89;135.30;-11.68;19.84 
0.150;-0.26;0.26;0.82;-1.74;-1.39;5.01;-10.00;-78.68;-399.67;0.90;135.17;-11.56;19.81 
0.179;-0.26;0.29;0.84;-1.81;0.83;3.83;-8.00;-77.72;-395.67;0.93;135.09;-11.52;19.77 
0.210;-0.25;0.26;0.83;-1.39;0.14;3.69;-7.00;-79.64;-396.67;0.90;135.01;-11.49;19.73 
0.240;-0.22;0.27;0.80;-1.18;0.70;3.20;-8.00;-79.64;-394.67;0.87;134.95;-11.47;19.72 
0.270;-0.25;0.23;0.82;-0.83;0.14;3.13;-11.00;-82.52;-395.67;0.89;134.90;-11.47;19.72 
0.300;-0.26;0.26;0.83;-1.53;1.67;1.32;-9.00;-79.64;-395.67;0.91;134.87;-11.50;19.70 
0.330;-0.26;0.28;0.82;-1.53;1.74;3.55;-6.00;-76.76;-395.67;0.90;134.84;-11.54;19.69 
0.359;-0.26;0.26;0.86;-1.67;0.35;4.03;-9.00;-79.64;-393.67;0.94;134.77;-11.56;19.66 
0.389;-0.26;0.26;0.83;-1.74;-2.50;4.24;-4.00;-78.68;-395.67;0.91;134.70;-11.50;19.64 
0.419;-0.29;0.27;0.80;-1.04;-1.81;4.03;-9.00;-78.68;-397.67;0.89;134.64;-11.41;19.63 
0.449;-0.30;0.28;0.82;-1.11;2.09;3.27;-5.00;-81.56;-394.67;0.92;134.58;-11.42;19.64 
0.479;-0.23;0.26;0.78;-2.50;3.06;3.06;-9.00;-79.64;-393.67;0.85;134.53;-11.51;19.61 
0.509;-0.26;0.26;0.82;-0.77;4.80;3.48;-11.00;-78.68;-396.67;0.90;134.43;-11.60;19.61 
0.539;-0.29;0.26;0.78;0.07;7.30;0.63;-11.00;-76.76;-394.67;0.87;134.39;-11.83;19.62 
0.569;-0.30;0.26;0.78;-0.21;12.17;-1.39;-5.00;-74.84;-391.68;0.88;134.38;-12.14;19.64 
0.599;-0.31;0.29;0.80;-1.74;13.43;-1.88;-7.00;-73.88;-392.68;0.91;134.38;-12.56;19.61 
0.629;-0.28;0.29;0.82;-1.81;14.12;-1.46;-11.00;-70.05;-392.68;0.91;134.39;-13.06;19.58 
0.659;-0.33;0.30;0.78;-1.74;8.07;2.30;-9.00;-70.05;-390.68;0.90;134.33;-13.43;19.57 
0.689;-0.35;0.26;0.78;-1.39;3.97;4.73;-10.00;-65.25;-390.68;0.89;134.23;-13.60;19.58 
0.720;-0.33;0.26;0.70;-2.23;12.80;-0.90;-9.00;-65.25;-391.68;0.82;134.14;-13.90;19.59 
