Time(s) acc_x(g) acc_y(g) acc_z(g) gyr_x(°/s) gyr_y(°/s) gyr_z(°/s) mag_x(G) mag_y(G) mag_z(G) SVM(g) yaw(°) pitch(°) roll(°)
0.000;-0.37;0.05;0.65;-29.01;-13.70;62.19;284.13;80.23;-325.00;0.75;-80.36;-22.84;-4.54 
0.030;-0.45;0.00;0.70;-31.65;1.81;59.76;292.05;75.45;-328.00;0.83;-82.40;-22.65;-4.56 
0.060;-0.38;-0.13;0.76;-25.04;-8.77;65.95;296.01;72.59;-332.00;0.86;-84.39;-22.67;-4.64 
0.090;-0.35;0.00;0.88;-10.43;-29.63;85.36;304.93;59.21;-340.00;0.95;-86.93;-22.01;-4.30 
0.120;-0.18;0.23;0.89;-8.42;-14.05;68.17;311.86;49.66;-343.00;0.94;-89.53;-21.14;-3.53 
0.149;-0.13;0.25;0.76;-12.38;-16.42;52.73;315.82;46.80;-344.00;0.81;-91.61;-20.52;-2.88 
0.180;-0.21;0.16;0.80;-16.21;-31.51;41.04;320.77;36.29;-348.00;0.84;-93.29;-19.52;-2.53 
0.210;-0.25;0.05;0.93;-15.86;-22.96;35.90;324.73;27.70;-358.00;0.96;-94.74;-18.39;-2.47 
0.240;-0.22;-0.06;0.95;-20.73;-5.77;35.27;324.73;19.10;-362.00;0.98;-95.97;-17.72;-2.62 
0.270;-0.14;0.04;0.94;-22.61;-8.77;31.86;323.74;13.37;-359.00;0.95;-97.14;-17.37;-2.94 
0.300;-0.18;0.05;0.90;-18.64;-10.99;24.97;325.72;10.51;-366.00;0.92;-98.21;-16.79;-3.19 
0.330;-0.17;-0.09;1.00;-16.83;0.21;22.61;322.75;5.73;-365.00;1.02;-99.08;-16.34;-3.44 
0.360;-0.10;-0.16;0.91;-18.16;12.87;31.58;322.75;6.69;-369.00;0.93;-99.93;-16.25;-3.78 
0.391;-0.11;-0.13;0.81;-20.52;9.04;41.18;321.76;4.78;-373.00;0.83;-101.12;-16.38;-4.11 
0.421;-0.16;0.00;0.86;-20.24;-3.69;41.60;324.73;-0.96;-372.00;0.87;-102.54;-16.29;-4.35 
